"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","DataSource"
"MN","WD","GW","PS",NA,"abbott northwestern hospital","NA","NA","1963-0066","T29N-R24W-S35 NESW",NA,"2",NA,"201083","NA",NA,NA,"Commercial/Institutional Water Supply",NA,NA,NA,"cjdn","jordan","cjdn","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.959126,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"abbott northwestern hospital","NA","NA","1963-0066","T29N-R24W-S35 NESW",NA,"1",NA,"201082","NA",NA,NA,"Commercial/Institutional Water Supply",NA,NA,NA,"cjdn","jordan","cjdn","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.083374,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"abbott northwestern hospital","NA","NA","1963-0066","T29N-R24W-S35 NESW",NA,"3",NA,"112248","NA",NA,NA,"Once-through Systems (HVAC)",NA,NA,NA,"cjdn","jordan","cjdn","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4226,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"abbott northwestern hospital","NA","NA","1963-0066","T29N-R24W-S35 NESW",NA,"1",NA,"201082","NA",NA,NA,"Once-through Systems (HVAC)",NA,NA,NA,"cjdn","jordan","cjdn","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.710926,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"abbott northwestern hospital","NA","NA","1963-0066","T29N-R24W-S35 NESW",NA,"2",NA,"201083","NA",NA,NA,"Once-through Systems (HVAC)",NA,NA,NA,"cjdn","jordan","cjdn","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.761074,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"abe construction company","NA","NA","1997-5084","T107N-R7W-S36",NA,"1",NA,"NA","NA",NA,NA,"Construction Dewatering",NA,NA,NA,"NA","NA","NA","mississippi river winona",NA,NA,"Winona",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.4,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"abraham tim","field 1","hauge earl","1990-1180","T124N-R36W-S29 NENE",NA,"243416",NA,"243416","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","north fork crow river",NA,NA,"Pope",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"abraham tim","field 1","hauge earl","1990-1180","T124N-R36W-S29 SENE",NA,"443706",NA,"443706","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","north fork crow river",NA,NA,"Pope",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"abraham tim","field 1","hauge earl","1990-1180","T124N-R36W-S29 SENE",NA,"454892",NA,"454892","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","north fork crow river",NA,NA,"Pope",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"abraham tim","field 1","hauge earl","1990-1180","T124N-R36W-S29 SENE",NA,"243417",NA,"243417","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","north fork crow river",NA,NA,"Pope",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"abrahamsen hans","forever","fahey thomas","1975-6115","T114N-R18W-S1 NESW",NA,"1",NA,"121813","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","mississippi river lake pepin",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"abrahamsen hans","hans","fahey thomas","1976-6277","T115N-R18W-S32 NWSW",NA,"1",NA,"NA","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"opcj","prairie du chien jordan","opcj","mississippi river lake pepin",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"abundant mercy trust","lillimoe s","wilson eric","1977-4461","T122N-R41W-S1 SWNW",NA,"1",NA,"118486","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","chippewa river",NA,NA,"Swift",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"acme brick company","NA","NA","1991-4221","T109N-R35W-S26",NA,"2",NA,"NA","NA",NA,NA,"Mine Dewatering",NA,NA,NA,"NA","NA","NA","cottonwood river",NA,NA,"Brown",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.666002,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW",NA,NA,"acme brick company","NA","NA","1991-4221","T109N-R35W-S26",NA,"1",NA,"NA","NA",NA,NA,"Mine Dewatering",NA,NA,NA,"NA","NA","NA","cottonwood river",NA,NA,"Brown",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.767,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"acme metal spinning","NA","NA","1985-6286","T30N-R24W-S34",NA,"1",NA,"NA","NA",NA,NA,"Metal Processing",NA,NA,NA,"NA","NA","NA","mississippi river twin cities",NA,NA,"Anoka",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7272,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"ad makepeace company","NA","NA","1985-2126","T48N-R26W-S23",NA,"1",NA,"NA","NA",NA,NA,"Wild Rice Irrigation",NA,NA,NA,"county ditch 25","NA","county ditch 25","mississippi river brainerd",NA,NA,"Aitkin",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.174388,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"ad makepeace company","NA","NA","1985-2125","T48N-R26W-S25",NA,"1",NA,"NA","NA",NA,NA,"Wild Rice Irrigation",NA,NA,NA,"state ditch 66","NA","state ditch 66","mississippi river brainerd",NA,NA,"Aitkin",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7316,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"adams city of","NA","NA","1976-5091","T101N-R16W-S11",NA,"1",NA,"226405","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"kret","cretaceous","kret","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"adams city of","NA","NA","1976-5091","T101N-R16W-S11",NA,"2",NA,"226406","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"kret, NA, dcva","cretaceous, NA, cedar valley","kret, NA, dcva","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"adams city of","NA","NA","1976-5091","T101N-R16W-S11",NA,"3",NA,"226407","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"dcva","cedar valley","dcva","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"adams city of","NA","NA","1976-5091","T101N-R16W-S11",NA,"4",NA,"127295","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"dcvaogal","cedar valley galena","dcvaogal","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.153,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"adams darrell","NA","NA","1976-1429","T151N-R49W-S31",NA,"1",NA,"NA","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"red river of the north","NA","red river of the north","red river of the north sandhill river",NA,NA,"Polk",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"adams darrell","NA","NA","1977-1415","T151N-R49W-S7",NA,"1",NA,"NA","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"red lake river","NA","red lake river","red lake river",NA,NA,"Polk",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"adams paul christison angie","NA","NA","1977-1129","T130N-R44W-S22 SWSE",NA,"232418",NA,"232418","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","bois de sioux river",NA,NA,"Grant",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"adams paul christison angie","NA","NA","1977-1130","T130N-R44W-S25",NA,"well 1 124584",NA,"124584","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","bois de sioux river",NA,NA,"Grant",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"adams paul christison angie","NA","NA","1977-1130","T130N-R44W-S26 NWSE",NA,"well 2 136399",NA,"136399","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","bois de sioux river",NA,NA,"Grant",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"adele driscoll trust","NA","NA","1990-1246","T151N-R48W-S32",NA,"1",NA,"NA","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"grand marais creek","NA","grand marais creek","red river of the north grand marais creek",NA,NA,"Polk",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"adelmann william","NA","betzold richard","1961-0128","T113N-R20W-S1",NA,"1",NA,"NA","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"vermillion river","NA","vermillion river","mississippi river lake pepin",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"adelmann william","NA","betzold richard","1961-0128","T114N-R20W-S36",NA,"2",NA,"NA","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"vermillion river","NA","vermillion river","mississippi river lake pepin",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"adelmann william","NA","betzold richard","1970-0562","T114N-R20W-S36 SWSE",NA,"1",NA,"207519","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","mississippi river lake pepin",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"adm milling company","NA","NA","1976-6308","T28N-R24W-S1",NA,"1",NA,"200602","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"opdc","prairie du chien","opdc","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83768,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"adolph john","NA","NA","1977-3016","T121N-R29W-S2",NA,"1",NA,"132202","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","mississippi river st cloud",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.63,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"adrian brothers","NA","NA","1977-3923","T123N-R35W-S26",NA,"1",NA,"214646","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","north fork crow river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"adrian city of","NA","NA","1975-4223","T102N-R42W-S18",NA,"1",NA,"241354","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qwta","water table","qwta","rock river",NA,NA,"Nobles",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"adrian city of","NA","NA","1975-4223","T102N-R42W-S18",NA,"6",NA,"149187","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qwta","water table","qwta","rock river",NA,NA,"Nobles",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.53,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"adrian city of","NA","NA","1975-4223","T102N-R42W-S18",NA,"5",NA,"149184","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qwta","water table","qwta","rock river",NA,NA,"Nobles",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.583,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"adrian city of","NA","NA","1975-4223","T102N-R43W-S13",NA,"2",NA,"241355","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qwta","water table","qwta","rock river",NA,NA,"Nobles",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"adrian country club","NA","NA","1995-4032","T102N-R43W-S24",NA,"1",NA,"NA","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"NA","NA","NA","rock river",NA,NA,"Nobles",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5946,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"advance circuits incorporated","NA","NA","1994-6062","T117N-R22W-S16",NA,"moni",NA,"NA","NA",NA,NA,"Pollution Containment",NA,NA,NA,"NA","NA","NA","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"advance circuits incorporated","NA","NA","1994-6062","T117N-R22W-S16",NA,"industry",NA,"NA","NA",NA,NA,"Pollution Containment",NA,NA,NA,"NA","NA","NA","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45248,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"ag gro incorporated","NA","NA","1983-3283","T125N-R32W-S7",NA,"1",NA,"NA","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"sauk river","NA","sauk river","sauk river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"ag gro incorporated","NA","NA","1989-3028","T125N-R32W-S7",NA,"1",NA,"NA","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"NA","NA","NA","sauk river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"ag processing incorporated ag processing incorporated","NA","NA","1967-0014","T117N-R43W-S21",NA,"1",NA,"213874","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","lac qui parle river",NA,NA,"Lac qui Parle",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"ag processing incorporated ag processing incorporated","NA","NA","1967-0014","T117N-R43W-S21",NA,"new1",NA,"237066","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","lac qui parle river",NA,NA,"Lac qui Parle",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"ag processing incorporated ag processing incorporated","NA","NA","1967-0014","T117N-R43W-S21",NA,"2",NA,"237067","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","lac qui parle river",NA,NA,"Lac qui Parle",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3515,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"ag processing incorporated ag processing incorporated","NA","NA","1967-0014","T117N-R43W-S21",NA,"3",NA,"237068","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","lac qui parle river",NA,NA,"Lac qui Parle",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.3003,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"agassiz wild rice","NA","NA","1976-1007","T155N-R30W-S17",NA,"1",NA,"NA","NA",NA,NA,"Wild Rice Irrigation",NA,NA,NA,"NA","NA","NA","upper lower red lake",NA,NA,"Beltrami",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"agassiz wild rice","NA","NA","1983-1200","T155N-R30W-S7",NA,"1",NA,"NA","NA",NA,NA,"Wild Rice Irrigation",NA,NA,NA,"judicial ditch 5","NA","judicial ditch 5","upper lower red lake",NA,NA,"Beltrami",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"aggregate industries","prairie island","NA","1983-5009","T114N-R16W-S23",NA,"1",NA,"182175","NA",NA,NA,"Sand and Gravel Washing",NA,NA,NA,"qwta","water table","qwta","mississippi river lake pepin",NA,NA,"Goodhue",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.48,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"aggregate industries","lakeville block plant","NA","1998-6058","T114N-R20W-S1",NA,"251492",NA,"251492","NA",NA,NA,"Non-metallic Processing (rubber, plastic, glass, concrete)",NA,NA,NA,"cjdn","jordan","cjdn","mississippi river lake pepin",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.799923,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"aggregate industries","lakeville ready mix plant","NA","1998-6057","T114N-R20W-S1 SENW",NA,"186301",NA,"186301","NA",NA,NA,"Other Industrial Processing",NA,NA,NA,"opdc","prairie du chien","opdc","mississippi river lake pepin",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.255548,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
